Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
FABACEAE,"Senegalia croatii","Seigler & Ebinger",,171905
FABACEAE,"Senegalia hayesii","(Benth.) Britton & Rose",,77868
FABACEAE,"Senegalia polyphylla","(DC.) Britton",,155668
FABACEAE,"Senegalia riparia","(Kunth) Britton",,77869
FABACEAE,"Senegalia tenuifolia","(L.) Britton & Rose",,77870
FABACEAE,"Senegalia tubulifera","(Benth.) Seigler & Ebinger",,177524
FABACEAE,"Senna bacillaris","(L. f.) H.S. Irwin & Barneby",,69563
FABACEAE,"Senna bacillaris var. bacillaris",,,78467
FABACEAE,"Senna dariensis","(Britton & Rose) H.S. Irwin & Barneby",,69569
FABACEAE,"Senna dariensis var. dariensis",,,78469
FABACEAE,"Senna dariensis var. gatunensis","(Britton) H.S. Irwin & Barneby",,78470
FABACEAE,"Senna reticulata","(Willd.) H.S. Irwin & Barneby",,69587
FABACEAE,"Senna undulata","(Benth.) H.S. Irwin & Barneby",,69591
FABACEAE,"Swartzia ochnacea",DC.,,70115
FABACEAE,"Swartzia panamensis",Benth.,,80330
FABACEAE,"Swartzia simplex","(Sw.) Spreng.",,70118
FABACEAE,"Swartzia simplex var. continentalis",Urb.,,78483
FABACEAE,"Swartzia simplex var. grandiflora","(Raddi) R.S. Cowan",,78484
FABACEAE,"Swartzia simplex var. ochnacea","(DC.) R.S. Cowan, 1968",,80355
FABACEAE,"Tachigali panamensis","van der Werff & N. Zamora",,182122
FABACEAE,"Tachigali versicolor","Standl. & L.O. Williams",,70181
FABACEAE,"Tamarindus indica",L.,,70201
FABACEAE,"Teramnus uncinatus","(L.) Sw.",,70258
FABACEAE,"Teramnus volubilis",Sw.,,70259
FABACEAE,"Vachellia cornigera","(L.) Seigler & Ebinger",,181817
FABACEAE,"Vachellia farnesiana","(L.) Wight & Arn.",,172085
FABACEAE,"Vachellia melanoceras","(Beurl.) Seigler & Ebinger",,172087
FABACEAE,"Vatairea erythrocarpa","(Ducke) Ducke",,70761
FABACEAE,"Vigna longifolia","(Benth.) Verdc.",,70792
FABACEAE,"Vigna peduncularis","(Kunth) Fawc. & Rendle",,70794
FABACEAE,"Vigna vexillata","(L.) A. Rich.",,70796
FABACEAE,"Zygia dinizii","(Ducke) D.A. Neill, G.P. Lewis & Klitg.",,71031
FABACEAE,"Zygia latifolia","(L.) Fawc. & Rendle",,71033
FABACEAE,"Zygia latifolia var. latifolia",,,78511
FISSIDENTACEAE,"Fissidens asplenioides","Hedwig, 1801",,172859
FISSIDENTACEAE,"Fissidens elegans","Bridel, 1806",,176896
FISSIDENTACEAE,"Fissidens flaccidus","Mitten, 1860",,172860
FISSIDENTACEAE,"Fissidens guianensis","Montagne, 1840",,172862
FISSIDENTACEAE,"Fissidens intramarginatus","(Hampe) A. Jaeger",,189537
FISSIDENTACEAE,"Fissidens neglectus","H. Crum, 1960",,172863
FISSIDENTACEAE,"Fissidens pallidinervis","Mitten, 1869",,172864
FISSIDENTACEAE,"Fissidens palmatus","Hedwig, 1801",,176899
FISSIDENTACEAE,"Fissidens pellucidus","Hornschuch, 1841",,159293
FISSIDENTACEAE,"Fissidens plurisetus","E. B. Bartram in B. Willis, 1939",,172396
FISSIDENTACEAE,"Fissidens radicans","Montagne, 1840",,172866
FISSIDENTACEAE,"Fissidens submarginatus","Bruch in Krauss, 1846",,159294
FISSIDENTACEAE,"Fissidens weirii",Mitt.,,189540
FISSIDENTACEAE,"Fissidens zollingeri","Montagne, 1845",,172867
GENTIANACEAE,"Chelonanthus acutangulus","(Ruiz & Pav.) Gilg",,63011
GENTIANACEAE,"Chelonanthus alatus","(Aubl.) Pulle",,63012
GENTIANACEAE,"Schultesia lisianthoides","(Griseb.) Benth. & Hook. f. ex Hemsl.",,69455
GENTIANACEAE,"Voyria alba",,,121401
GENTIANACEAE,"Voyria flavescens",Griseb.,,70846
GENTIANACEAE,"Voyria tenella",Hook.,,70851
GENTIANACEAE,"Voyria truncata","(Standl.) Standl. & Steyerm.",,70852
GESNERIACEAE,"Chrysothemis friedrichsthaliana","(Hanst.) H.E. Moore",,63095
GESNERIACEAE,"Chrysothemis panamensis","(Seem.) M. M. Mora & J. L. Clark",,181520
GESNERIACEAE,"Codonanthe crassifolia","(H. Focke) C.V. Morton",,63357
GESNERIACEAE,"Codonanthe uleana",Fritsch,,63360
GESNERIACEAE,"Codonanthopsis crassifolia","Chautems & Mat. Perret",,166915
GESNERIACEAE,"Codonanthopsis uleana","Chautems & Mat. Perret",,166917
GESNERIACEAE,"Columnea billbergiana",Beurl.,,63390
GESNERIACEAE,"Columnea purpurata",Hanst.,,63426
GESNERIACEAE,"Diastema racemiferum",Benth.,,64007
GESNERIACEAE,"Drymonia serrulata","(Jacq.) Mart.",,64292
GESNERIACEAE,"Kohleria tubiflora","(Cav.) Hanst.",,65916
GLEICHENIACEAE,"Dicranopteris flexuosa","(Schrad.) Underw.",,64061
GLEICHENIACEAE,"Gleichenella pectinata","(Willd.) Ching",,77618
GLEICHENIACEAE,"Sticherus bifidus","(Willd.) Ching",,70041
GLEICHENIACEAE,"Sticherus ferrugineus","(Desv.) J. Gonzales",,155860
GRAMMITIDACEAE,"Alansmia elastica","(Bory ex Willd.) Moguel & M. Kessler",,77429
HAEMODORACEAE,"Xiphidium caeruleum",Aubl.,,70957
HELICONIACEAE,"Heliconia curtispatha",Petersen,,65340
HELICONIACEAE,"Heliconia irrasa","Lane ex R.R. Sm.",,65348
HELICONIACEAE,"Heliconia latispatha",Benth.,,65350
HELICONIACEAE,"Heliconia mariae","Hook. f.",,65360
HELICONIACEAE,"Heliconia metallica","Planch. & Linden ex Hook.",,65362
HELICONIACEAE,"Heliconia platystachys",Baker,,65369
HELICONIACEAE,"Heliconia pogonantha",Cufod.,,65370
HELICONIACEAE,"Heliconia psittacorum","L. f.",,65371
HELICONIACEAE,"Heliconia subulata","Ruiz & Pav.",,65379
