"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Gaultheria gracilis-GAULGR",4171478,"Gaultheria gracilis","Freestanding"
"Geissanthus",7330862,"Geissanthus",""
"Geissanthus perpuncticulosus-GEISPE",3718882,"Geissanthus perpuncticulosus","Freestanding"
"Genipa",2895591,"Genipa",""
"Genipa americana-GENIAM-GENA",2895593,"Genipa americana","Freestanding"
"Gentianaceae",2503,"Gentianaceae",""
"Gentlea",7330844,"Gentlea",""
"Geonoma",2734029,"Geonoma",""
"Geonoma calyptrogynoidea",2734303,"Geonoma calyptrogynoidea","Freestanding"
"Geonoma chococola-GEONCH",2734099,"Geonoma chococola","Freestanding"
"Geonoma concinna-GEONC1",2734048,"Geonoma concinna","Freestanding"
"Geonoma concinnoidea",8043643,"Geonoma concinnoidea","Freestanding"
"Geonoma congesta-GEONCO-GEO2",2734302,"Geonoma congesta","Freestanding"
"Geonoma cuneata-GEONCU-GEOC",2734082,"Geonoma cuneata","Freestanding"
"Geonoma deversa-GEONDE",2734119,"Geonoma deversa","Freestanding"
"Geonoma epetiolata-GEONEP",2734364,"Geonoma epetiolata","Freestanding"
"Geonoma interrupta-GEONIN-GEOI",2734323,"Geonoma interrupta","Freestanding"
"Geonoma lehmannii",2734148,"Geonoma lehmannii","Freestanding"
"Geonoma longivaginata",2734051,"Geonoma longivaginata","Freestanding"
"Geonoma mooreana-GEONMO",2734094,"Geonoma mooreana","Freestanding"
"Geonoma orbignyana-GEONJU",2734052,"Geonoma orbignyana","Freestanding"
"Geonoma triandra-GEONTR",2734080,"Geonoma triandra","Freestanding"
"Geonoma undata-GEONUN",2734311,"Geonoma undata","Freestanding"
"Gesneriaceae",6654,"Gesneriaceae",""
"Gitara",3062858,"Gitara",""
"Gitara nicaraguensis-ACIDNI",9349506,"Gitara nicaraguensis","Freestanding"
"Glicophyllum",11142520,"Glicophyllum",""
"Gliricidia",2953982,"Gliricidia",""
"Gliricidia sepium-GLIRSE",8082978,"Gliricidia sepium","Freestanding"
"Gloeospermum",7296352,"Gloeospermum",""
"Gmelina",2925650,"Gmelina",""
"Gmelina arborea-GMELAR",8247889,"Gmelina arborea","Freestanding"
"Gnetaceae",6755,"Gnetaceae",""
"Gnetum",2653091,"Gnetum",""
"Gnetum leyboldii-GNETLE-GNEL",2653166,"Gnetum leyboldii","Climbing"
"Godmania",3233552,"Godmania",""
"Godmania aesculifolia-GODMAE",5668522,"Godmania aesculifolia","Freestanding"
"Goethalsia",3233986,"Goethalsia",""
"Goethalsia meiantha-GOETME",5706193,"Goethalsia meiantha","Freestanding"
"Gongrostylus",3117225,"Gongrostylus",""
"Gongrostylus costaricensis-GONCO",3117227,"Gongrostylus costaricensis","Climbing"
"Gonocalyx",10848545,"Gonocalyx",""
"Gonocalyx almedae-GONOAL",4166871,"Gonocalyx almedae","Freestanding"
"Gonolobus",3170204,"Gonolobus",""
"Gonolobus albomarginatus-GON1AL-GONA",3572413,"Gonolobus albomarginatus","Climbing"
"Gonolobus chiriquensis-GON1CH",3571753,"Gonolobus chiriquensis","Climbing"
"Gonolobus edulis-GON1ED",3571387,"Gonolobus edulis","Climbing"
"Gonolobus eriocladon-GON1ER",3571341,"Gonolobus eriocladon","Climbing"
"Gonolobus fuscoviolaceus-GON1FU",3571178,"Gonolobus fuscoviolaceus","Climbing"
"Gonolobus heterophyllus-GON1HE",7510164,"Gonolobus heterophyllus","Climbing"
"Gonolobus inaequalis-GON1IN",3582509,"Gonolobus inaequalis","Climbing"
"Gonolobus lewisii-GON1LE",3582273,"Gonolobus lewisii","Climbing"
"Gonolobus ophioglossa-GON1OP",3581791,"Gonolobus ophioglossa","Climbing"
"Gonzalagunia",2896440,"Gonzalagunia",""
"Gonzalagunia longithyrsa",2896470,"Gonzalagunia longithyrsa","Freestanding"
"Gonzalagunia osaensis-GONZOS",2896543,"Gonzalagunia osaensis","Freestanding"
"Gonzalagunia ovatifolia-GONZOV",2896530,"Gonzalagunia ovatifolia","Freestanding"
"Gonzalagunia panamensis-GONZPA",2896492,"Gonzalagunia panamensis","Freestanding"
"Gonzalagunia rosea-GONZRO",2896469,"Gonzalagunia rosea","Freestanding"
"Gonzalagunia rudis-GONZRU",2896511,"Gonzalagunia rudis","Freestanding"
"Gonzalagunia stenostachya-GONZST",2896484,"Gonzalagunia stenostachya","Freestanding"
"Gordonia",3189631,"Gordonia",""
"Gordonia brenesii-GORDBR",7366222,"Gordonia brenesii","Freestanding"
"Gordonia fruticosa-LAPLFR",5528227,"Gordonia fruticosa","Freestanding"
"Gossypium",3152652,"Gossypium",""
"Gossypium barbadense-GOSSBA",3152666,"Gossypium barbadense","Freestanding"
"Gossypium hirsutum-GOSSHI",3152661,"Gossypium hirsutum","Freestanding"
"Gouania",3039434,"Gouania",""
"Gouania colombiana-GOUACO-GOUC",5603088,"Gouania colombiana","Climbing"
"Gouania frangulifolia-GOUAAD-GOUA",5603028,"Gouania frangulifolia","Climbing"
"Gouania hypoglauca-GOUAHY",5603008,"Gouania hypoglauca","Climbing"
"Gouania lupuloides-GOUALU-GOUL",5372440,"Gouania lupuloides","Climbing"
"Gouania polygama-GOUAPO-GOUP",5372439,"Gouania polygama","Climbing"
"Goupia",7340133,"Goupia",""
"Goupia glabra-GOUPGL",3760960,"Goupia glabra","Freestanding"
"Goupiaceae",3760957,"Goupiaceae",""
"Graffenrieda",7398997,"Graffenrieda",""
"Graffenrieda bella-GRAFBE",5600126,"Graffenrieda bella","Freestanding"
"Graffenrieda cucullata-GRAFCU",5600083,"Graffenrieda cucullata","Freestanding"
"Graffenrieda galeottii-GRAFGA",5600054,"Graffenrieda galeottii","Freestanding"
"Graffenrieda gracilis-GRAFGR",5600046,"Graffenrieda gracilis","Freestanding"
"Graffenrieda jefensis",7590425,"Graffenrieda jefensis","Freestanding"
"Graffenrieda micrantha-GRAFMI",5599983,"Graffenrieda micrantha","Freestanding"
"Grias",3082326,"Grias",""
"Grias cauliflora-GRIACA-GRIF",3082334,"Grias cauliflora","Freestanding"
"Guapira",3086054,"Guapira",""
"Guapira costaricana-GUAPCO-GUAC",3700190,"Guapira costaricana","Freestanding"
"Guapira myrtiflora-GUAPST-GUAS",3701155,"Guapira myrtiflora","Freestanding"
"Guarea",3190499,"Guarea",""
"Guarea bijuga",3849755,"Guarea bijuga","Freestanding"
"Guarea bullata-GUARBU-GUA3",7387073,"Guarea glabra","Freestanding"
"Guarea caulobotryis",5792442,"Guarea caulobotrys","Freestanding"
"Guarea chiricana",7387073,"Guarea glabra","Freestanding"
"Guarea fistulosa",3852308,"Guarea fistulosa","Freestanding"
"Guarea gentryi",3852231,"Guarea gentryi","Freestanding"
"Guarea glabra-GUARGL",3190505,"Guarea glabra","Freestanding"
"Guarea grandifolia-GUARGR-GUA1",3190500,"Guarea guidonia","Freestanding"
"Guarea guidonia-GUARGU-GUA2",3190500,"Guarea guidonia","Freestanding"
"Guarea hoffmanniana-GUARMA",3851927,"Guarea hoffmanniana","Freestanding"
"Guarea kunthiana-GUARKU-GUAK",3851727,"Guarea kunthiana","Freestanding"
"Guarea macrophylla-GUARM1",7271393,"Guarea macrophylla","Freestanding"
"Guarea pterorhachis-GUARPT",3850629,"Guarea pterorhachis","Freestanding"
"Guarea pyriformis",3850481,"Guarea pyriformis","Freestanding"
"Guarea rhopalocarpa-GUARRH",3850402,"Guarea rhopalocarpa","Freestanding"
"Guarea tonduzii",3849833,"Guarea tonduzii","Freestanding"
"Guatteria",3155604,"Guatteria",""
"Guatteria aberrans-GUATAB",3155865,"Guatteria aberrans","Freestanding"
"Guatteria acrantha",3155700,"Guatteria acrantha","Freestanding"
"Guatteria aeruginosa-GUATAE",3155799,"Guatteria aeruginosa","Freestanding"
"Guatteria alata-GUATA1",3155647,"Guatteria alata","Freestanding"
"Guatteria aliciae",10577381,"Guatteria aliciae","Freestanding"
"Guatteria allenii-GUATAL",3155850,"Guatteria allenii","Freestanding"
"Guatteria amplifolia-GUATAM-GUAA",3155625,"Guatteria amplifolia","Freestanding"
"Guatteria chiriquiensis-GUATCH",3155866,"Guatteria chiriquiensis","Freestanding"
"Guatteria costaricensis",7320088,"Guatteria costaricensis","Freestanding"
"Guatteria darienensis",8825529,"Guatteria darienensis","Freestanding"
"Guatteria dolichopoda-GUATDO",3155869,"Guatteria dolichopoda","Freestanding"
"Guatteria jefensis-GUATJE",3155699,"Guatteria jefensis","Freestanding"
"Guatteria lucens-GUATDU-GUAD",3155712,"Guatteria lucens","Freestanding"
"Guatteria oliviformis-GUATOL",3155971,"Guatteria oliviformis","Freestanding"
"Guatteria panamensis-GUATPA",3155935,"Guatteria panamensis","Freestanding"
"Guatteria pseudorotundata",10181159,"Guatteria pseudorotundata","Freestanding"
"Guatteria recurvisepala-GUATRE",3154197,"Guatteria blepharophylla","Freestanding"
"Guatteria rotundata-GUATRO",3155926,"Guatteria rotundata","Freestanding"
"Guatteria rubiginosa",10332175,"Guatteria rubiginosa","Freestanding"
"Guatteria sessilicarpa-GUATSE",3155831,"Guatteria sessilicarpa","Freestanding"
"Guatteria slateri-GUATSL",3155882,"Guatteria slateri","Freestanding"
"Guatteria tacarcunae",9176636,"Guatteria tacarcunae","Freestanding"
"Guatteria talamancana",3155855,"Guatteria talamancana","Freestanding"
"Guatteria tomentosa-GUATTO",3155933,"Guatteria tomentosa","Freestanding"
"Guatteria ucayalina",3154197,"Guatteria blepharophylla","Freestanding"
"Guatteria zamorae",3155967,"Guatteria zamorae","Freestanding"
"Guazuma",3152194,"Guazuma",""
"Guazuma ulmifolia-GUAZUL-GUAU",3152195,"Guazuma ulmifolia","Freestanding"
"Guettarda",2894616,"Guettarda",""
"Guettarda brenesii",2894629,"Guettarda brenesii","Freestanding"
"Guettarda foliacea-GUETFO-GUEF",2894890,"Guettarda foliacea","Freestanding"
"Guettarda macrosperma-GUETMA",2894766,"Guettarda macrosperma","Freestanding"
"Guettarda odorata-GUETOD",2894679,"Guettarda odorata","Freestanding"
"Guettarda ramuliflora-GUETRA",2894625,"Guettarda ramuliflora","Freestanding"
"Guettarda sanblasensis-GUETSA",2894793,"Guettarda sanblasensis","Freestanding"
"Guilandina",6376699,"Guilandina",""
"Guilandina major-CAESBO",2958773,"Guilandina major","Climbing"
"Gurania",7317515,"Gurania",""
"Gurania bignoniacea-GURACO-GURC",3624043,"Gurania bignoniacea","Climbing"
"Gurania brevisepala-GURABR",3623397,"Gurania lobata","Climbing"
"Gurania capitata-GURASE",7317692,"Gurania capitata","Climbing"
"Gurania eriantha-GURAER",3623682,"Gurania eriantha","Climbing"
"Gurania lobata-GURASP",3623397,"Gurania lobata","Climbing"
"Gurania makoyana-GURAMA-GUR1",3623306,"Gurania makoyana","Climbing"
"Gurania tubulosa-GURATU-GUR2",3622595,"Gurania tubulosa","Climbing"
"Gustavia",3082580,"Gustavia",""
"Gustavia brachycarpa-GUSTBR",5383823,"Gustavia brachycarpa","Freestanding"
"Gustavia dubia-GUSTDU",5383833,"Gustavia dubia","Freestanding"
"Gustavia fosteri-GUSTFO-GUSF",5383826,"Gustavia fosteri","Freestanding"
"Gustavia grandibracteata-GUSTGR",5383771,"Gustavia grandibracteata","Freestanding"
"Gustavia hexapetala-GUSTHE",5383835,"Gustavia hexapetala","Freestanding"
"Gustavia monocaulis-GUSTMO",5383773,"Gustavia monocaulis","Freestanding"
"Gustavia nana-GUSTNA",5383844,"Gustavia nana","Freestanding"
"Gustavia superba-GUSTSU-GUSS",5383848,"Gustavia superba","Freestanding"
"Gustavia verticillata-GUSTVE",5383793,"Gustavia verticillata","Freestanding"
"Gyminda",3169174,"Gyminda",""
"Gyminda tonduzii-CROSTO",3791995,"Gyminda tonduzii","Freestanding"
"Gymnanthes",3061140,"Gymnanthes",""
"Gymnanthes actinostemoides-GYMNAC",3061175,"Gymnanthes actinostemoides","Freestanding"
"Gymnanthes dressleri-GYMNDR",3061252,"Gymnanthes dressleri","Freestanding"
"Gymnanthes riparia-GYMNRI",3061164,"Gymnanthes riparia","Freestanding"
"Gyranthera",7296137,"Gyranthera",""
"Gyranthera darienensis-GYRADA",4073203,"Gyranthera darienensis","Freestanding"
"Gyrocarpus",7326412,"Gyrocarpus",""
"Gyrocarpus americanus-GYROAM",7326414,"Gyrocarpus americanus","Freestanding"
"Hamelia",2902033,"Hamelia",""
"Hamelia axillaris-HAMEAX-HAM1",2902047,"Hamelia axillaris","Freestanding"
"Hamelia calycosa-HAMECA",2902039,"Hamelia calycosa","Freestanding"
"Hamelia macrantha-HAMEMA",2902034,"Hamelia macrantha","Freestanding"
"Hamelia magnifolia-HAMEM1",2902057,"Hamelia magnifolia","Freestanding"
"Hamelia patens-HAMEPA-HAMP",2902066,"Hamelia patens","Freestanding"
"Hamelia rovirosae-HAMERO",2902091,"Hamelia rovirosae","Freestanding"
"Hamelia sanguinea-HAMESA",2902060,"Hamelia sanguinea","Freestanding"
"Hamelia xerocarpa-HAMEXE",2902094,"Hamelia xerocarpa","Freestanding"
"Hampea",7279598,"Hampea",""
"Hampea albipetala-HAMPAL",3940473,"Hampea albipetala","Freestanding"
"Hampea appendiculata-HAMPAP-HAM2",7279624,"Hampea appendiculata","Freestanding"
"Hampea micrantha-HAMPMI",3940365,"Hampea micrantha","Freestanding"
"Hampea platanifolia-HAMPPL",3940311,"Hampea platanifolia","Freestanding"
"Hampea punctulata-HAMPPU",3940304,"Hampea punctulata","Freestanding"
"Hanburia",3232077,"Hanburia",""
"Hanburia oerstedii-HANBOE",8365043,"Hanburia oerstedii","Climbing"
"Handroanthus",6401269,"Handroanthus",""
"Handroanthus chrysanthus-TAB1CH",6401337,"Handroanthus chrysanthus","Freestanding"
"Handroanthus guayacan-TAB1GU-TABG",4092274,"Handroanthus guayacan","Freestanding"
"Handroanthus impetiginosus-TAB1IM",4092242,"Handroanthus impetiginosum","Freestanding"
"Handroanthus ochraceus-TAB1OC-TABO",4092146,"Handroanthus ochraceus","Freestanding"
"Hasseltia",3231177,"Hasseltia",""
"Hasseltia allenii",8030314,"Hasseltia allenii","Freestanding"
"Hasseltia floribunda-HASSFL-HASF",7760145,"Hasseltia floribunda","Freestanding"
"Hasseltia guatemalensis",7641569,"Hasseltia guatemalensis","Freestanding"
"Hawkesiophyton",7300142,"Hawkesiophyton",""
"Hawkesiophyton ulei-MARKUL-MARU",3803090,"Hawkesiophyton ulei","Climbing"
"Hedyosmum",3086513,"Hedyosmum",""
"Hedyosmum bonplandianum-HEDYBO",3750489,"Hedyosmum bonplandianum","Freestanding"
"Hedyosmum brenesii-HEDYBR",3750451,"Hedyosmum brenesii","Freestanding"
"Hedyosmum burgerianum-HEDYBU",3750546,"Hedyosmum burgerianum","Freestanding"
"Hedyosmum correanum-HEDYC1",3750584,"Hedyosmum correanum","Freestanding"
"Hedyosmum costaricense-HEDYCO",3750566,"Hedyosmum costaricense","Freestanding"
"Hedyosmum gentryi-HEDYGE",3750519,"Hedyosmum gentryi","Freestanding"
"Hedyosmum goudotianum-HEDYGO",7339052,"Hedyosmum goudotianum","Freestanding"
"Hedyosmum mexicanum-HEDYME",3750498,"Hedyosmum mexicanum","Freestanding"
"Hedyosmum scaberrimum-HEDYSC",3750465,"Hedyosmum scaberrimum","Freestanding"
"Heisteria",3232590,"Heisteria",""
"Heisteria acuminata-HEISAC-HEIA",7222047,"Heisteria acuminata","Freestanding"
"Heisteria concinna-HEISCO-HEIC",7432012,"Heisteria concinna","Freestanding"
"Heisteria costaricensis-HEISC1-HEI2",8046878,"Heisteria macrophylla","Freestanding"
"Heisteria latifolia",8323858,"Heisteria latifolia","Freestanding"
"Heisteria macrophylla-HEISMA",8046878,"Heisteria macrophylla","Freestanding"
"Heisteria povedae-HEISPO",8131428,"Heisteria povedae","Freestanding"
"Heisteria scandens-HEISSC-HEIS",7369183,"Heisteria scandens","Climbing"
"Helicostylis",7262603,"Helicostylis",""
"Helicostylis tomentosa-HEL1TO",3764831,"Helicostylis tomentosa","Freestanding"
"Helicostylis tovarensis-HEL1T1",3764818,"Helicostylis tovarensis","Freestanding"
"Helicteres",3152154,"Helicteres",""
"Helicteres baruensis-HEL2BA",6029771,"Helicteres baruensis","Freestanding"
"Helicteres guazumifolia-HEL2GU",7869676,"Helicteres guazumifolia","Freestanding"
"Helicteres jamaicensis-HEL2JA",5406690,"Helicteres jamaicensis","Freestanding"
"Heliocarpus",3152062,"Heliocarpus",""
"Heliocarpus americanus-HELIAM-HELP",4259460,"Heliocarpus americanus","Freestanding"
"Heliocarpus appendiculatus-HELIAP",4261864,"Heliocarpus appendiculatus","Freestanding"
"Heliotropiaceae",4930387,"Heliotropiaceae",""
"Heliotropium",2925766,"Heliotropium",""
"Heliotropium angustiflorum-TOURAN-TOUA",10931974,"Heliotropium angustiflorum","Climbing"
"Heliotropium verdcourtii-TOURHI-TOUH",4060815,"Heliotropium verdcourtii","Climbing"
"Henriettea",3188527,"Henriettea",""
"Henriettea cuneata-HEN1CU",3861062,"Henriettea cuneata","Freestanding"
"Henriettea fascicularis-HEN1FA",8949959,"Henriettea fascicularis","Freestanding"
"Henriettea fissanthera",5938623,"Henriettea fissanthera","Freestanding"
"Henriettea odorata",5938614,"Henriettea odorata","Freestanding"
"Henriettea seemannii",3860604,"Henriettea seemannii","Freestanding"
"Henriettea strigosa-HENRST",3860521,"Henriettea strigosa","Freestanding"
"Henriettea succosa-HENRSU",3860494,"Henriettea succosa","Freestanding"
"Henriettea trachyphylla-HENRTR",5938608,"Henriettea trachyphylla","Freestanding"
"Henriettea tuberculosa-HENRTU",3860438,"Henriettea tuberculosa","Freestanding"
"Heptapleurum",7314503,"Heptapleurum",""
"Heptapleurum actinophyllum-SCH2AC",11008739,"Heptapleurum actinophyllum","Freestanding"
"Hernandia",3034103,"Hernandia",""
"Hernandia didymantha-HERNDI",3685430,"Hernandia didymantha","Freestanding"
"Hernandia stenura-HERNST",3685355,"Hernandia stenura","Freestanding"
"Hernandiaceae",2495,"Hernandiaceae",""
"Herrania",7322892,"Herrania",""
"Herrania nycterodendron-HERRNY",3668149,"Herrania nycterodendron","Freestanding"
"Herrania purpurea-HERRPU-HERP",3668083,"Herrania purpurea","Freestanding"
"Heterocondylus",3115617,"Heterocondylus",""
"Heterocondylus vitalbae-HET1VI",3142668,"Heterocondylus vitalbae","Climbing"
"Heteropsis",2867803,"Heteropsis",""
"Heteropsis oblongifolia-HET2OB",5330218,"Heteropsis oblongifolia","Climbing"
"Heteropterys",3191290,"Heteropterys",""
"Heteropterys brachiata-HETEBR",3984227,"Heteropterys brachiata","Climbing"
"Heteropterys buricana-HETEBU",3984206,"Heteropterys buricana","Climbing"
"Heteropterys laurifolia-HETELA-HETL",3191295,"Heteropterys laurifolia","Climbing"
"Heteropterys leona-HETELE",3983170,"Heteropterys leona","Climbing"
"Heteropterys macrostachya-HETEMA",7285080,"Heteropterys macrostachya","Climbing"
"Heteropterys obovata-HETEOB",3982741,"Heteropterys obovata","Climbing"
"Heteropterys panamensis-HETEPA-HETP",3982625,"Heteropterys panamensis","Climbing"
"Heteropterys prunifolia-HETEPR",3982424,"Heteropterys prunifolia","Climbing"
"Hevea",3071157,"Hevea",""
"Hevea brasiliensis-HEVEBR",3071171,"Hevea brasiliensis","Freestanding"
"Hibiscus",3152542,"Hibiscus",""
"Hibiscus bifurcatus",3152591,"Hibiscus bifurcatus","Freestanding"
"Hibiscus rosa-sinensis-HIBIRO",3152559,"Hibiscus rosa-sinensis","Freestanding"
"Hibiscus tiliaceus-HIBIPE",7115794,"Talipariti tiliaceum","Freestanding"
"Hibiscus verbasciformis",3940436,"Hibiscus verbasciformis","Freestanding"
"Hidalgoa",5386393,"Hidalgoa",""
"Hidalgoa ternata-HIDATE",5386394,"Hidalgoa ternata","Climbing"
"Hieronyma",7570851,"Hieronyma",""
"Hieronyma alchorneoides-HYERAL-HYEL",3079092,"Hieronyma alchorneoides","Freestanding"
"Hieronyma oblonga-HYEROB",3079119,"Hieronyma oblonga","Freestanding"
"Hillia",2916438,"Hillia",""
"Hillia panamensis-HILLPA",5340036,"Hillia panamensis","Freestanding"
"Himatanthus",7317357,"Himatanthus",""
"Himatanthus articulatus-HIMAAR",3621740,"Himatanthus articulatus","Freestanding"
"Hippocratea",3169011,"Hippocratea",""
"Hippocratea volubilis-HIP2VO-HIPV",3169012,"Hippocratea volubilis","Climbing"
"Hippomane",3063704,"Hippomane",""
"Hippomane mancinella-HIPPMA",3063705,"Hippomane mancinella","Freestanding"
"Hippotis",2901965,"Hippotis",""
"Hippotis panamensis-HIP1PA",2901971,"Hippotis panamensis","Freestanding"
"Hippotis stellata",2901974,"Hippotis stellata","Freestanding"
"Hiraea",3191288,"Hiraea",""
"Hiraea fagifolia-HIRAF1",7285448,"Hiraea fagifolia","Climbing"
"Hiraea faginea-HIRAFA-HIRF",3191289,"Hiraea faginea","Climbing"
"Hiraea fosteri-HIRAFO-HIR3",3984694,"Hiraea fosteri","Climbing"
"Hiraea grandifolia-HIRAGR-HIRG",7285406,"Hiraea grandifolia","Climbing"
"Hiraea guapecita-HIRAGU",3984571,"Hiraea guapecita","Climbing"
"Hiraea papilionacea-HIRAPA-HIRP",3984029,"Hiraea papilionacea","Climbing"
"Hiraea reclinata-HIRARE-HIR1",3983773,"Hiraea reclinata","Climbing"
"Hiraea smilacina-HIRASM-HIRQ",3984686,"Hiraea smilacina","Climbing"
"Hiraea ternifolia-HIRATE",7284997,"Hiraea ternifolia","Climbing"
"Hirtella",2944960,"Hirtella",""
"Hirtella americana-HIRTAM-HIRA",2985148,"Hirtella americana","Freestanding"
"Hirtella guatemalensis-HIRTGU",2985212,"Hirtella guatemalensis","Freestanding"
"Hirtella latifolia-HIRTLA",2985206,"Hirtella latifolia","Freestanding"
"Hirtella racemosa-HIRTRA-HIR2",2985122,"Hirtella racemosa","Freestanding"
"Hirtella triandra-HIRTTR-HIRT",2985089,"Hirtella triandra","Freestanding"
"Hirtella tubiflora-HIRTTU",2985100,"Hirtella tubiflora","Freestanding"
"Homalium",2874142,"Homalium",""
"Homalium racemosum-HOMARA",5331157,"Homalium racemosum","Freestanding"
"Homalolepis",7329598,"Homalolepis",""
"Homalolepis cedron-SIM1CE",9250677,"Homalolepis cedron","Freestanding"
"Hortia",3232932,"Hortia",""
"Hortia brasiliana-HORTCO",5594709,"Hortia brasiliana","Freestanding"
"Hoya",3170437,"Hoya",""
"Hoya carnosa-HOYACA",8658195,"Hoya carnosa","Climbing"
"Humiriaceae",3231239,"Humiriaceae",""
"Humiriastrum",7320138,"Humiriastrum",""
"Humiriastrum diguense-HUMIDI-HUMD",7320157,"Humiriastrum diguense","Freestanding"
